"url","judul","narasi","label","clean_text"
"https://www.antaranews.com/berita/5547885/menhan-sebut-keberadaan-ytp-akan-bantu-kehidupan-bantu-rakyat?utm_source=antaranews&utm_medium=desktop&utm_campaign=top_news","Menhan sebut keberadaan YTP akan bantu kehidupan bantu rakyat","Jakarta (ANTARA) - Menteri Pertahanan Sjafrie Sjamsoeddin menilai kehadiran Batalyon Teritorial Pembangunan (YTP) akan sangat membantu kehidupan masyarakat, khususnya di Lamongan, Jawa Timur. Hal tersebut dikatakan Sjafrie saat dirinya meninjau langsung pembangunan markas dan pasukan di Yonif TP 887/KTM di Desa Slaharwotan, Kecamatan Sambeng, Lamongan, Rabu. ""Kehadiran Yonif TP 887/KJM di Lamongan bukan hanya untuk pertahanan, tapi juga untuk membantu rakyat. Prajurit akan terlibat dalam program ketahanan pangan, penanggulangan bencana, dan pembinaan wilayah,” kata Sjafrie saat mengunjungi markas YTP 887/KTM seperti dikutip siaran pers resmi yang diterima di Jakarta. Sjafrie menilai bahwa Lamongan memilik ragam potensi ketahanan pangan dan pembangunan yang dapat diolah untuk kebutuhan masyarakat.","0","menteri pertahanan sjafrie sjamsoeddin menilai kehadiran batalyon teritorial pembangunan ytp akan sangat membantu kehidupan masyarakat, khususnya di lamongan, jawa timur. hal tersebut dikatakan sjafrie saat dirinya meninjau langsung pembangunan markas dan pasukan di yonif tp 887 ktm di desa slaharwotan, kecamatan sambeng, lamongan, rabu. kehadiran yonif tp 887 kjm di lamongan bukan hanya untuk pertahanan, tapi juga untuk membantu rakyat. prajurit akan terlibat dalam program ketahanan pangan, penanggulangan bencana, dan pembinaan wilayah, kata sjafrie saat mengunjungi markas ytp 887 ktm seperti dikutip siaran pers resmi yang diterima di jakarta. sjafrie menilai bahwa lamongan memilik ragam potensi ketahanan pangan dan pembangunan yang dapat diolah untuk kebutuhan masyarakat."
"https://www.antaranews.com/berita/5548139/ampg-apresiasi-respons-cepat-pemerintah-evaluasi-sistem-perkeretaapian","AMPG apresiasi respons cepat pemerintah evaluasi sistem perkeretaapian","Jakarta (ANTARA) - Pengurus Pusat Angkatan Muda Partai Golkar (AMPG) mengapresiasi langkah cepat pemerintah, termasuk kehadiran langsung Presiden Prabowo Subianto yang meninjau korban kecelakaan kereta api di RSUD Bekasi serta instruksi untuk melakukan investigasi menyeluruh. ""Kami melihat respons pemerintah sangat cepat dan tepat. Kehadiran Presiden di lokasi korban menunjukkan empati dan keseriusan negara dalam menangani krisis ini,"" kata Ketua Umum PP AMPG Said Aldi Al Idrus dalam keterangan diterima di Jakarta, Kamis. Kendati demikian, PP AMPG menekankan bahwa tragedi tersebut tidak boleh berhenti pada penanganan darurat semata. PP AMPG menilai perlu adanya evaluasi sistemik terhadap keselamatan transportasi perkeretaapian nasional.","0","pengurus pusat angkatan muda partai golkar ampg mengapresiasi langkah cepat pemerintah, termasuk kehadiran langsung presiden prabowo subianto yang meninjau korban kecelakaan kereta api di rsud bekasi serta instruksi untuk melakukan investigasi menyeluruh. kami melihat respons pemerintah sangat cepat dan tepat. kehadiran presiden di lokasi korban menunjukkan empati dan keseriusan negara dalam menangani krisis ini, kata ketua umum pp ampg said aldi al idrus dalam keterangan diterima di jakarta, kamis. kendati demikian, pp ampg menekankan bahwa tragedi tersebut tidak boleh berhenti pada penanganan darurat semata. pp ampg menilai perlu adanya evaluasi sistemik terhadap keselamatan transportasi perkeretaapian nasional."
"https://www.antaranews.com/berita/5547471/prabowo-ultimatum-pejabat-ilmuwan-tak-patriotik-untuk-keluar-barisan?utm_source=antaranews&utm_medium=desktop&utm_campaign=top_news","Prabowo ultimatum pejabat-ilmuwan tak patriotik untuk keluar barisan","Jakarta (ANTARA) - Presiden Prabowo Subianto memberikan ultimatum keras kepada pejabat maupun intelektual yang tidak memiliki jiwa patriotisme untuk mundur dari jabatannya. ""Pilih, bela rakyatmu atau pilih mengabdi ke yang lain. Saya tidak akan toleransi mereka-mereka yang tidak patriotik. Sepintar apapun kau, kalau kau tidak bela bangsamu sendiri, tidak ada tempat di sekitar saya, carilah orang lain,"" kata Presiden Prabowo Subianto dalam sambutannya saat ""groundbreaking"" 13 proyek hilirisasi di Cilacap Jawa Tengah melalui siaran pada YouTube Sekretariat Kabinet, di Jakarta, Rabu. Presiden menegaskan bahwa kepintaran para ilmuwan maupun teknokrat seharusnya digunakan untuk kepentingan rakyat, bukan digunakan pada hal yang merugikan bangsa Indonesia. ""Jangan kepandaian itu kau pakai untuk memperkaya bangsa lain.","0","presiden prabowo subianto memberikan ultimatum keras kepada pejabat maupun intelektual yang tidak memiliki jiwa patriotisme untuk mundur dari jabatannya. pilih, bela rakyatmu atau pilih mengabdi ke yang lain. saya tidak akan toleransi mereka mereka yang tidak patriotik. sepintar apapun kau, kalau kau tidak bela bangsamu sendiri, tidak ada tempat di sekitar saya, carilah orang lain, kata presiden prabowo subianto dalam sambutannya saat groundbreaking 13 proyek hilirisasi di cilacap jawa tengah melalui siaran pada youtube sekretariat kabinet, di jakarta, rabu. presiden menegaskan bahwa kepintaran para ilmuwan maupun teknokrat seharusnya digunakan untuk kepentingan rakyat, bukan digunakan pada hal yang merugikan bangsa indonesia. jangan kepandaian itu kau pakai untuk memperkaya bangsa lain."
"https://www.antaranews.com/berita/5547876/mendagri-apresiasi-peran-tni-jaga-inflasi-dan-stabilitas-nasional?utm_source=antaranews&utm_medium=desktop&utm_campaign=top_news","Mendagri apresiasi peran TNI jaga inflasi dan stabilitas nasional","Jakarta (ANTARA) - Menteri Dalam Negeri (Mendagri) Muhammad Tito Karnavian mengapresiasi peran aktif jajaran Tentara Nasional Indonesia (TNI) dalam mendukung pengendalian inflasi sekaligus menjaga stabilitas nasional. “Inflasi ini saya kira sangat perlu diketahui oleh kita semua, anak-anak bangsa, apalagi jajaran TNI yang merupakan salah satu pilar utama Indonesia. Tidak banyak instansi vertikal yang memiliki organisasi yang sangat rapi, yang sudah well established dari pusat sampai dengan ke desa-desa [seperti TNI],” kata Tito dalam keterangannya di Jakarta, Rabu. Hal itu disampaikannya dalam pengarahan Apel Komandan Satuan TNI Tahun 2026 di Universitas Pertahanan, Sentul, Bogor, Jawa Barat.","0","menteri dalam negeri mendagri muhammad tito karnavian mengapresiasi peran aktif jajaran tentara nasional indonesia tni dalam mendukung pengendalian inflasi sekaligus menjaga stabilitas nasional. inflasi ini saya kira sangat perlu diketahui oleh kita semua, anak anak bangsa, apalagi jajaran tni yang merupakan salah satu pilar utama indonesia. tidak banyak instansi vertikal yang memiliki organisasi yang sangat rapi, yang sudah well established dari pusat sampai dengan ke desa desa seperti tni , kata tito dalam keterangannya di jakarta, rabu. hal itu disampaikannya dalam pengarahan apel komandan satuan tni tahun 2026 di universitas pertahanan, sentul, bogor, jawa barat."
"https://www.antaranews.com/berita/5547824/anggota-dpr-kecelakaan-bus-haji-pengingat-untuk-awasi-agenda-tambahan","Anggota DPR: Kecelakaan bus haji pengingat untuk awasi agenda tambahan","Jakarta (ANTARA) - Anggota Komisi VIII DPR RI Dini Rahmania mengatakan bahwa kecelakaan yang dialami bus jamaah haji saat perjalanan wisata Jabal Magnet di Arab Saudi, menjadi pengingat bagi seluruh pihak untuk meningkatkan pengawasan dalam agenda tambahan. ""Keselamatan jamaah harus tetap menjadi prioritas dalam setiap aktivitas, baik yang difasilitasi pemerintah maupun kegiatan tambahan,"" kata Dini di Jakarta, Rabu. Dia mengatakan pemerintah pada dasarnya telah memfasilitasi kegiatan ziarah sebagai bagian dari layanan jamaah, antara lain ke Masjid Quba, Masjid Qiblatain, dan kawasan Jabal Uhud. Baca juga: Kemenhaj pastikan penanganan korban insiden bus jamaah di Madinah Di luar itu, menurut dia, kegiatan tambahan tentu menjadi bagian dari kebutuhan jamaah, tetapi pelaksanaannya perlu dikelola dengan penuh tanggung jawab oleh penyelenggara.","0","anggota komisi viii dpr ri dini rahmania mengatakan bahwa kecelakaan yang dialami bus jamaah haji saat perjalanan wisata jabal magnet di arab saudi, menjadi pengingat bagi seluruh pihak untuk meningkatkan pengawasan dalam agenda tambahan. keselamatan jamaah harus tetap menjadi prioritas dalam setiap aktivitas, baik yang difasilitasi pemerintah maupun kegiatan tambahan, kata dini di jakarta, rabu. dia mengatakan pemerintah pada dasarnya telah memfasilitasi kegiatan ziarah sebagai bagian dari layanan jamaah, antara lain ke masjid quba, masjid qiblatain, dan kawasan jabal uhud. kemenhaj pastikan penanganan korban insiden bus jamaah di madinah di luar itu, menurut dia, kegiatan tambahan tentu menjadi bagian dari kebutuhan jamaah, tetapi pelaksanaannya perlu dikelola dengan penuh tanggung jawab oleh penyelenggara."
"https://www.antaranews.com/berita/5548055/akademisi-tak-ada-hak-lintas-damai-otomatis-pesawat-militer-asing","Akademisi: Tak ada hak lintas damai otomatis pesawat militer asing","Jakarta (ANTARA) - Akademisi hubungan internasional Prof. Connie Rahakundini Bakrie menegaskan tidak ada hak lintas damai otomatis bagi pesawat militer asing sehingga setiap akses harus melalui izin eksplisit dari negara berdaulat. ""Kedaulatan udara merupakan prinsip fundamental dalam hukum internasional yang tidak dapat ditawar, terutama di tengah pembahasan kerja sama akses militer asing oleh Kementerian Pertahanan (Kemenhan),"" ucap Prof. Connie dalam diskusi publik di Jakarta, Rabu, seperti dikutip dari keterangan tertulis. Ia merujuk pada Konvensi Chicago 1944 yang menyatakan setiap negara memiliki kedaulatan penuh dan eksklusif atas ruang udara di atas wilayahnya. Dalam doktrin hukum udara internasional, kata dia, prinsip utama tertanam kuat dalam Convention on International Civil Aviation atau Konvensi Chicago.","0","akademisi hubungan internasional prof. connie rahakundini bakrie menegaskan tidak ada hak lintas damai otomatis bagi pesawat militer asing sehingga setiap akses harus melalui izin eksplisit dari negara berdaulat. kedaulatan udara merupakan prinsip fundamental dalam hukum internasional yang tidak dapat ditawar, terutama di tengah pembahasan kerja sama akses militer asing oleh kementerian pertahanan kemenhan , ucap prof. connie dalam diskusi publik di jakarta, rabu, seperti keterangan tertulis. ia merujuk pada konvensi chicago 1944 yang menyatakan setiap negara memiliki kedaulatan penuh dan eksklusif atas ruang udara di atas wilayahnya. dalam doktrin hukum udara internasional, kata dia, prinsip utama tertanam kuat dalam convention on international civil aviation atau konvensi chicago."
"https://www.antaranews.com/berita/5547065/presiden-tinjau-sman-1-cilacap-untuk-pastikan-kualitas-sarana?utm_source=antaranews&utm_medium=desktop&utm_campaign=top_news","Presiden tinjau SMAN 1 Cilacap untuk pastikan kualitas sarana","Jakarta (ANTARA) - Presiden Prabowo Subianto meninjau pelaksanaan renovasi fasilitas pendidikan di SMA Negeri 1 Cilacap, Jawa Tengah sebagai bagian dari komitmen pemerintah untuk meningkatkan kualitas sarana dan prasarana pendidikan guna mendukung proses belajar mengajar. Menurut keterangan resmi di Jakarta, Rabu, dalam peninjauan tersebut, Kepala Negara melihat hasil renovasi sejumlah ruang kelas yang mencakup penggantian keramik, penggantian pintu pada sebagian kelas, perbaikan plafon di sejumlah ruang, serta pengecatan ulang bangunan sekolah. ""Saya datang, saya melihat perbaikan sekolah. Alhamdulillah, kita perbaiki sekolah dan kita akan perbaiki semua sekolah di seluruh Indonesia,"" ujar Kepala Negara dalam sambutannya. Presiden Prabowo memulai peninjauan dengan memasuki ruang kelas pertama. Kehadiran Kepala Negara disambut hangat oleh para siswa nyanyian ""Selamat Datang, Bapak"".","0","presiden prabowo subianto meninjau pelaksanaan renovasi fasilitas pendidikan di sma negeri 1 cilacap, jawa tengah sebagai bagian dari komitmen pemerintah untuk meningkatkan kualitas sarana dan prasarana pendidikan guna mendukung proses belajar mengajar. menurut keterangan resmi di jakarta, rabu, dalam peninjauan tersebut, kepala negara melihat hasil renovasi sejumlah ruang kelas yang mencakup penggantian keramik, penggantian pintu pada sebagian kelas, perbaikan plafon di sejumlah ruang, serta pengecatan ulang bangunan sekolah. saya datang, saya melihat perbaikan sekolah. alhamdulillah, kita perbaiki sekolah dan kita akan perbaiki semua sekolah di seluruh indonesia, ujar kepala negara dalam sambutannya. presiden prabowo memulai peninjauan dengan memasuki ruang kelas pertama. kehadiran kepala negara disambut hangat oleh para siswa nyanyian selamat datang, bapak ."
"https://www.antaranews.com/berita/5547841/menhan-beri-motivasi-asn-yang-ikuti-pendidikan-komcad","Menhan beri motivasi ASN yang ikuti pendidikan komcad","Jakarta (ANTARA) - Menteri Pertahanan Sjafrie Sjamsoeddin memberi motivasi kepada aparatur sipil negara (ASN) yang mengikuti pendidikan dasar militer sebagai calon anggota komponen cadangan (Komcad), saat mengunjungi tempat pelatihan para ASN di Brigif 1 Marinir, Cilandak, Jakarta, Rabu. Dalam siaran pers resmi yang diterima di Jakarta, Rabu, Sjafrie mengatakan seluruh ASN perlu memiliki mentalitas bela negara dan patriotisme yang tinggi. Mentalitas itu, kata Sjafrie, perlu ditumbuhkan seluruh ASN agar mereka mampu bekerja dengan sungguh-sungguh di setiap instansinya demi kemajuan negara dan pelayanan masyarakat. Baca juga: Pemerintah terus berupaya tambah anggota komcad Salah satu upaya yang dapat dilakukan untuk menumbuhkan mentalitas tersebut yakni dengan mengikuti latihan dasar militer untuk menjadi anggota komcad.","0","menteri pertahanan sjafrie sjamsoeddin memberi motivasi kepada aparatur sipil negara asn yang mengikuti pendidikan dasar militer sebagai calon anggota komponen cadangan komcad , saat mengunjungi tempat pelatihan para asn di brigif 1 marinir, cilandak, jakarta, rabu. dalam siaran pers resmi yang diterima di jakarta, rabu, sjafrie mengatakan seluruh asn perlu memiliki mentalitas bela negara dan patriotisme yang tinggi. mentalitas itu, kata sjafrie, perlu ditumbuhkan seluruh asn agar mereka mampu bekerja dengan sungguh sungguh di setiap instansinya demi kemajuan negara dan pelayanan masyarakat. pemerintah terus berupaya tambah anggota komcad salah satu upaya yang dapat dilakukan untuk menumbuhkan mentalitas tersebut yakni dengan mengikuti latihan dasar militer untuk menjadi anggota komcad."
"https://www.antaranews.com/berita/5548127/kemarin-prabowo-ultimatum-pejabat-ilmuwan-hingga-target-kopdes","Kemarin, Prabowo ultimatum pejabat-ilmuwan hingga target kopdes","Jakarta (ANTARA) - Berbagai kabar di ranah politik telah diwartakan Kantor Berita ANTARA pada Rabu (29/4), mulai dari Presiden Prabowo Subianto mengultimatum pejabat maupun ilmuwan yang tidak patriotik hingga target pembangunan Koperasi Desa Merah Putih. Berikut kilas balik berita politik kemarin untuk kembali Anda simak. 1. Prabowo ultimatum pejabat-ilmuwan tak patriotik untuk keluar barisan Presiden Prabowo Subianto memberikan ultimatum keras kepada pejabat maupun intelektual yang tidak memiliki jiwa patriotisme untuk mundur dari jabatannya. ""Pilih, bela rakyatmu atau pilih mengabdi ke yang lain. Saya tidak akan toleransi mereka-mereka yang tidak patriotik. Sepintar apapun kau, kalau kau tidak bela bangsamu sendiri, tidak ada tempat di sekitar saya, carilah orang lain,"" kata Presiden Prabowo Subianto dalam sambutannya saat groundbreaking 13 proyek hilirisasi di Cilacap Jawa Tengah.","0","berbagai kabar di ranah politik telah diwartakan kantor berita antara pada rabu 29 4 , mulai dari presiden prabowo subianto mengultimatum pejabat maupun ilmuwan yang tidak patriotik hingga target pembangunan koperasi desa merah putih. berikut kilas balik berita politik kemarin untuk kembali anda simak. 1. prabowo ultimatum pejabat ilmuwan tak patriotik untuk keluar barisan presiden prabowo subianto memberikan ultimatum keras kepada pejabat maupun intelektual yang tidak memiliki jiwa patriotisme untuk mundur dari jabatannya. pilih, bela rakyatmu atau pilih mengabdi ke yang lain. saya tidak akan toleransi mereka mereka yang tidak patriotik. sepintar apapun kau, kalau kau tidak bela bangsamu sendiri, tidak ada tempat di sekitar saya, carilah orang lain, kata presiden prabowo subianto dalam sambutannya saat groundbreaking 13 proyek hilirisasi di cilacap jawa tengah."
"https://www.antaranews.com/berita/5548040/kemendagri-kompetisi-damkar-uji-kesiapan-personel-di-lapangan","Kemendagri: Kompetisi Damkar uji kesiapan personel di lapangan","Jakarta (ANTARA) - Direktur Jenderal Bina Administrasi Kewilayahan Kementerian Dalam Negeri (Kemendagri) Safrizal Zakaria Ali menekankan National Firefighter Skill Competition (NFSC) Tahun 2026 adalah ajang untuk menguji kesiapan personel dalam melakukan penyelamatan di lapangan. “Bagi petugas damkar, skill adalah yang utama. Kita bertugas menyelamatkan masyarakat dengan satu prinsip: menyelamatkan orang tanpa mengorbankan diri sendiri. Skill harus tinggi, akurat, dan penuh perhitungan untuk memastikan zero risk/ zero accident bagi petugas dan sukses 100 persen penyelamatan bagi para korban,” kata Safrizal dalam keterangannya di Jakarta, Rabu. Puncak acara yang ditandai dengan pelaksanaan babak final dan upacara pengangkatan bendera ini berlangsung khidmat dan meriah di pelataran Benteng Kuto Besak, Kota Palembang, Rabu (29/4).","0","direktur jenderal bina administrasi kewilayahan kementerian dalam negeri kemendagri safrizal zakaria ali menekankan national firefighter skill competition nfsc tahun 2026 adalah ajang untuk menguji kesiapan personel dalam melakukan penyelamatan di lapangan. bagi petugas damkar, skill adalah yang utama. kita bertugas menyelamatkan masyarakat dengan satu prinsip menyelamatkan orang tanpa mengorbankan diri sendiri. skill harus tinggi, akurat, dan penuh perhitungan untuk memastikan zero risk zero accident bagi petugas dan sukses 100 persen penyelamatan bagi para korban, kata safrizal dalam keterangannya di jakarta, rabu. puncak acara yang ditandai dengan pelaksanaan babak final dan upacara pengangkatan bendera ini berlangsung khidmat dan meriah di pelataran benteng kuto besak, kota palembang, rabu 29 4 ."
